Sub_ID,Age,Region,Ethnicity_Group,Age_Groups,Gender_Group,Email_Flag,SM_Flag,month_id,watch_date,day_of_week,day_name,watch_Minutes,day_classification,month_name,tv_channel,watch_time,Watch_Hours,hour_of_day,duration,time_bucket
809249,38,Kwazulu Natal,black,Adult,male,1,1,201602,2016-02-20,7,Sat,12.250000,Weekend,February,Channel O,17:17:00,0.204167,17,1899-12-31T00:12:15.000Z,Evening (17:00–23:59)
777290,43,Gauteng,white,Adult,male,1,1,201601,2016-01-31,1,Sun,0.950000,Weekend,January,CNN,18:58:00,0.015833,18,1899-12-31T00:00:57.000Z,Evening (17:00–23:59)
788954,41,Gauteng,black,Adult,male,1,1,201601,2016-01-21,5,Thu,1.400000,Weekday,January,Trace TV,20:52:00,0.023334,20,1899-12-31T00:01:24.000Z,Evening (17:00–23:59)
787846,32,Western Cape,coloured,Young Adult,female,1,1,201603,2016-03-24,5,Thu,7.916667,Weekday,March,Boomerang,18:26:00,0.131945,18,1899-12-31T00:07:55.000Z,Evening (17:00–23:59)
809264,24,Gauteng,white,Young Adult,male,1,1,201603,2016-03-04,6,Fri,74.666667,Weekday,March,Live Events,17:31:00,1.244444,17,1899-12-31T01:14:40.000Z,Evening (17:00–23:59)
809264,24,Gauteng,white,Young Adult,male,1,1,201602,2016-02-18,5,Thu,1.633333,Weekday,February,Live Events,07:01:00,0.027223,7,1899-12-31T00:01:38.000Z,Morning (06:00–11:59)
786343,37,Kwazulu Natal,indian_asian,Adult,male,1,1,201601,2016-01-14,5,Thu,7.250000,Weekday,January,Channel O,07:25:00,0.120834,7,1899-12-31T00:07:15.000Z,Morning (06:00–11:59)
779656,29,Gauteng,black,Young Adult,female,1,1,201602,2016-02-08,2,Mon,32.483333,Weekday,February,Africa Magic,18:28:00,0.541389,18,1899-12-31T00:32:29.000Z,Evening (17:00–23:59)
892807,28,Mpumalanga,indian_asian,Young Adult,male,1,1,201603,2016-03-24,5,Thu,1.566667,Weekday,March,Live Events,13:37:00,0.026111,13,1899-12-31T00:01:34.000Z,Afternoon (12:00–16:59)
772117,29,Western Cape,coloured,Young Adult,male,1,1,201602,2016-02-04,5,Thu,16.350000,Weekday,February,Channel O,11:36:00,0.272500,11,1899-12-31T00:16:21.000Z,Morning (06:00–11:59)
788978,37,Western Cape,Unknown,Adult,male,1,1,201602,2016-02-13,7,Sat,1.500000,Weekend,February,Trace TV,18:34:00,0.025000,18,1899-12-31T00:01:30.000Z,Evening (17:00–23:59)
820751,28,Eastern Cape,coloured,Young Adult,male,1,1,201603,2016-03-13,1,Sun,0.150000,Weekend,March,Vuzu,06:35:00,0.002500,6,1899-12-31T00:00:09.500Z,Morning (06:00–11:59)
2090790,41,Gauteng,white,Adult,male,1,1,201603,2016-03-02,4,Wed,0.000000,Weekday,March,Cartoon Network,14:15:00,0.000000,14,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
2090790,41,Gauteng,white,Adult,male,1,1,201603,2016-03-24,5,Thu,0.366667,Weekday,March,Live Events,09:20:00,0.006111,9,1899-12-31T00:00:22.000Z,Morning (06:00–11:59)
866512,31,Gauteng,white,Young Adult,male,1,1,201603,2016-03-05,7,Sat,1.166667,Weekend,March,Live Events,12:24:00,0.019445,12,1899-12-31T00:01:10.000Z,Afternoon (12:00–16:59)
841680,60,Kwazulu Natal,black,Middle-Aged,male,1,1,201602,2016-02-19,6,Fri,0.000000,Weekday,February,Channel O,02:32:00,0.000000,2,1899-12-31T00:00:00.000Z,Midnight (00:00–05:59)
2426196,34,Limpopo,indian_asian,Young Adult,male,1,1,201602,2016-02-18,5,Thu,0.000000,Weekday,February,Live Events,17:19:00,0.000000,17,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
809292,24,Kwazulu Natal,black,Young Adult,female,1,1,201603,2016-03-19,7,Sat,1.450000,Weekend,March,Trace TV,15:15:00,0.024167,15,1899-12-31T00:01:27.000Z,Afternoon (12:00–16:59)
866524,45,Gauteng,black,Adult,male,1,1,201601,2016-01-16,7,Sat,5.116667,Weekend,January,Africa Magic,04:17:00,0.085277,4,1899-12-31T00:05:07.500Z,Midnight (00:00–05:59)
820770,36,Western Cape,coloured,Adult,male,1,1,201603,2016-03-03,5,Thu,1.333333,Weekday,March,ICC Cricket World Cup 2011,03:48:00,0.022223,3,1899-12-31T00:01:20.000Z,Midnight (00:00–05:59)
733347,34,North West,Unknown,Young Adult,male,1,1,201601,2016-01-23,7,Sat,15.800000,Weekend,January,Channel O,18:12:00,0.263333,18,1899-12-31T00:15:48.000Z,Evening (17:00–23:59)
2368945,42,Western Cape,coloured,Adult,female,1,1,201603,2016-03-03,5,Thu,129.933333,Weekday,March,ICC Cricket World Cup 2011,07:04:00,2.165556,7,1899-12-31T02:09:56.000Z,Morning (06:00–11:59)
39353,0,Uncategorized,Unknown,Kids,Unknown,1,0,201601,2016-01-05,3,Tue,3.500000,Weekday,January,Trace TV,01:54:00,0.058333,1,1899-12-31T00:03:30.000Z,Midnight (00:00–05:59)
1999889,34,Western Cape,coloured,Young Adult,male,1,1,201601,2016-01-26,3,Tue,1.733333,Weekday,January,Live Events,04:49:00,0.028889,4,1899-12-31T00:01:44.000Z,Midnight (00:00–05:59)
809312,19,Gauteng,black,Teenager,male,1,1,201602,2016-02-02,3,Tue,1.100000,Weekday,February,Cartoon Network,05:05:00,0.018334,5,1899-12-31T00:01:06.000Z,Midnight (00:00–05:59)
833457,37,Western Cape,Unknown,Adult,male,1,1,201603,2016-03-10,5,Thu,14.383333,Weekday,March,Boomerang,21:37:00,0.239722,21,1899-12-31T00:14:23.000Z,Evening (17:00–23:59)
803869,43,Mpumalanga,Unknown,Adult,male,1,1,201603,2016-03-08,3,Tue,1.166667,Weekday,March,Live Events,17:36:00,0.019445,17,1899-12-31T00:01:10.000Z,Evening (17:00–23:59)
832127,40,Western Cape,coloured,Adult,male,1,1,201603,2016-03-02,4,Wed,23.533333,Weekday,March,ICC Cricket World Cup 2011,12:15:00,0.392222,12,1899-12-31T00:23:32.000Z,Afternoon (12:00–16:59)
747259,38,Gauteng,white,Adult,male,1,1,201601,2016-01-26,3,Tue,13.500000,Weekday,January,Channel O,22:20:00,0.225000,22,1899-12-31T00:13:30.000Z,Evening (17:00–23:59)
809326,39,Kwazulu Natal,black,Adult,male,1,1,201601,2016-01-19,3,Tue,0.283333,Weekday,January,SawSee,18:03:00,0.004722,18,1899-12-31T00:00:17.000Z,Evening (17:00–23:59)
789030,9,Western Cape,Unknown,Kids,male,1,1,201602,2016-02-01,2,Mon,14.050000,Weekday,February,Trace TV,12:53:00,0.234166,12,1899-12-31T00:14:03.000Z,Afternoon (12:00–16:59)
809331,49,Western Cape,indian_asian,Adult,male,1,1,201602,2016-02-24,4,Wed,4.400000,Weekday,February,ICC Cricket World Cup 2011,16:04:00,0.073334,16,1899-12-31T00:04:24.000Z,Afternoon (12:00–16:59)
809333,28,Gauteng,black,Young Adult,male,1,1,201602,2016-02-19,6,Fri,1.700000,Weekday,February,Vuzu,12:41:00,0.028334,12,1899-12-31T00:01:42.000Z,Afternoon (12:00–16:59)
809333,28,Gauteng,black,Young Adult,male,1,1,201603,2016-03-09,4,Wed,1.633333,Weekday,March,E! Entertainment,04:08:00,0.027223,4,1899-12-31T00:01:38.000Z,Midnight (00:00–05:59)
892878,29,Kwazulu Natal,black,Young Adult,male,1,1,201603,2016-03-20,1,Sun,0.950000,Weekend,March,Trace TV,03:47:00,0.015833,3,1899-12-31T00:00:57.000Z,Midnight (00:00–05:59)
2203762,31,Mpumalanga,black,Young Adult,male,1,1,201601,2016-01-24,1,Sun,0.300000,Weekend,January,Africa Magic,19:08:00,0.005000,19,1899-12-31T00:00:18.500Z,Evening (17:00–23:59)
789051,25,Eastern Cape,black,Young Adult,male,1,1,201602,2016-02-13,7,Sat,21.950000,Weekend,February,Channel O,22:45:00,0.365833,22,1899-12-31T00:21:57.000Z,Evening (17:00–23:59)
789060,32,Gauteng,black,Young Adult,male,1,1,201602,2016-02-18,5,Thu,3.700000,Weekday,February,Channel O,20:22:00,0.061667,20,1899-12-31T00:03:42.000Z,Evening (17:00–23:59)
789061,33,Gauteng,black,Young Adult,male,1,1,201602,2016-02-04,5,Thu,3.200000,Weekday,February,Channel O,00:02:00,0.053333,0,1899-12-31T00:03:12.000Z,Midnight (00:00–05:59)
809369,33,Western Cape,coloured,Young Adult,male,1,1,201602,2016-02-02,3,Tue,1.366667,Weekday,February,Live Events,09:41:00,0.022778,9,1899-12-31T00:01:22.000Z,Morning (06:00–11:59)
772209,19,Mpumalanga,Unknown,Teenager,male,1,1,201601,2016-01-17,1,Sun,0.700000,Weekend,January,Cartoon Network,09:18:00,0.011667,9,1899-12-31T00:00:42.000Z,Morning (06:00–11:59)
630358,34,Western Cape,black,Young Adult,female,1,1,201601,2016-01-11,2,Mon,111.200000,Weekday,January,Channel O,14:08:00,1.853333,14,1899-12-31T01:51:12.000Z,Afternoon (12:00–16:59)
789082,26,Limpopo,indian_asian,Young Adult,male,1,1,201602,2016-02-16,3,Tue,216.233333,Weekday,February,Live Events,21:35:00,3.603889,21,1899-12-31T03:36:14.000Z,Evening (17:00–23:59)
786452,28,Gauteng,white,Young Adult,male,1,1,201603,2016-03-11,6,Fri,1.366667,Weekday,March,Live Events,16:50:00,0.022778,16,1899-12-31T00:01:22.000Z,Afternoon (12:00–16:59)
892936,32,Northern Cape,black,Young Adult,male,1,1,201601,2016-01-27,4,Wed,1.166667,Weekday,January,Africa Magic,08:47:00,0.019445,8,1899-12-31T00:01:10.500Z,Morning (06:00–11:59)
892936,32,Northern Cape,black,Young Adult,male,1,1,201601,2016-01-19,3,Tue,1.700000,Weekday,January,Channel O,08:30:00,0.028334,8,1899-12-31T00:01:42.000Z,Morning (06:00–11:59)
779770,37,Gauteng,coloured,Adult,male,1,1,201601,2016-01-16,7,Sat,0.100000,Weekend,January,Live Events,11:57:00,0.001667,11,1899-12-31T00:00:06.000Z,Morning (06:00–11:59)
803958,21,Gauteng,white,Young Adult,male,1,1,201603,2016-03-05,7,Sat,1.566667,Weekend,March,SuperSport Blitz,10:59:00,0.026111,10,1899-12-31T00:01:34.000Z,Morning (06:00–11:59)
820910,27,Mpumalanga,black,Young Adult,male,1,1,201603,2016-03-11,6,Fri,0.950000,Weekday,March,Channel O,07:14:00,0.015833,7,1899-12-31T00:00:57.000Z,Morning (06:00–11:59)
866643,22,Mpumalanga,black,Young Adult,male,1,1,201603,2016-03-08,3,Tue,1.950000,Weekday,March,Trace TV,21:00:00,0.032500,21,1899-12-31T00:01:57.000Z,Evening (17:00–23:59)
2203811,36,Gauteng,Unknown,Adult,male,1,1,201601,2016-01-08,6,Fri,0.833333,Weekday,January,Boomerang,05:47:00,0.013889,5,1899-12-31T00:00:50.000Z,Midnight (00:00–05:59)
803967,43,Kwazulu Natal,black,Adult,male,1,1,201601,2016-01-07,5,Thu,0.000000,Weekday,January,Trace TV,17:36:00,0.000000,17,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
789103,47,Eastern Cape,black,Adult,female,1,1,201602,2016-02-17,4,Wed,12.016667,Weekday,February,Africa Magic,19:16:00,0.200278,19,1899-12-31T00:12:01.500Z,Evening (17:00–23:59)
901691,33,Kwazulu Natal,white,Young Adult,male,1,1,201603,2016-03-25,6,Fri,4.500000,Weekday,March,ICC Cricket World Cup 2011,13:18:00,0.075000,13,1899-12-31T00:04:30.000Z,Afternoon (12:00–16:59)
2369134,39,Gauteng,indian_asian,Adult,male,1,1,201603,2016-03-19,7,Sat,5.833333,Weekend,March,SuperSport Blitz,12:26:00,0.097222,12,1899-12-31T00:05:50.000Z,Afternoon (12:00–16:59)
789122,24,Eastern Cape,black,Young Adult,male,1,1,201601,2016-01-26,3,Tue,1.000000,Weekday,January,E! Entertainment,18:54:00,0.016667,18,1899-12-31T00:01:00.000Z,Evening (17:00–23:59)
803990,27,Free State,black,Young Adult,female,1,1,201602,2016-02-20,7,Sat,2.433333,Weekend,February,Live Events,12:54:00,0.040555,12,1899-12-31T00:02:26.000Z,Afternoon (12:00–16:59)
2360306,28,Kwazulu Natal,black,Young Adult,male,1,1,201601,2016-01-14,5,Thu,24.100000,Weekday,January,Live Events,09:30:00,0.401667,9,1899-12-31T00:24:06.000Z,Morning (06:00–11:59)
809449,24,Kwazulu Natal,coloured,Young Adult,male,1,1,201602,2016-02-21,1,Sun,1.616667,Weekend,February,Boomerang,08:27:00,0.026945,8,1899-12-31T00:01:37.000Z,Morning (06:00–11:59)
809449,24,Kwazulu Natal,coloured,Young Adult,male,1,1,201602,2016-02-24,4,Wed,1.783333,Weekday,February,Cartoon Network,15:58:00,0.029723,15,1899-12-31T00:01:47.000Z,Afternoon (12:00–16:59)
809451,23,Kwazulu Natal,black,Young Adult,male,1,1,201603,2016-03-06,1,Sun,1.600000,Weekend,March,Channel O,07:02:00,0.026667,7,1899-12-31T00:01:36.000Z,Morning (06:00–11:59)
1431969,23,Limpopo,black,Young Adult,male,1,1,201603,2016-03-07,2,Mon,0.000000,Weekday,March,Live Events,22:12:00,0.000000,22,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
789133,33,Mpumalanga,black,Young Adult,female,1,1,201602,2016-02-10,4,Wed,0.000000,Weekday,February,SuperSport Blitz,20:23:00,0.000000,20,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
820969,34,North West,black,Young Adult,male,1,1,201603,2016-03-07,2,Mon,80.500000,Weekday,March,E! Entertainment,09:21:00,1.341666,9,1899-12-31T01:20:30.000Z,Morning (06:00–11:59)
820970,41,North West,white,Adult,male,1,1,201602,2016-02-10,4,Wed,17.000000,Weekday,February,SuperSport Blitz,05:23:00,0.283333,5,1899-12-31T00:17:00.000Z,Midnight (00:00–05:59)
789144,40,Gauteng,black,Adult,male,1,1,201601,2016-01-22,6,Fri,1.366667,Weekday,January,Live Events,17:30:00,0.022778,17,1899-12-31T00:01:22.000Z,Evening (17:00–23:59)
789144,40,Gauteng,black,Adult,male,1,1,201603,2016-03-19,7,Sat,0.183333,Weekend,March,Boomerang,16:42:00,0.003056,16,1899-12-31T00:00:11.000Z,Afternoon (12:00–16:59)
772309,35,Gauteng,black,Adult,male,1,1,201601,2016-01-06,4,Wed,0.700000,Weekday,January,SuperSport Blitz,17:26:00,0.011667,17,1899-12-31T00:00:42.000Z,Evening (17:00–23:59)
2369209,17,Mpumalanga,black,Teenager,male,1,1,201601,2016-01-01,6,Fri,0.883333,Weekday,January,Cartoon Network,13:09:00,0.014722,13,1899-12-31T00:00:53.000Z,Afternoon (12:00–16:59)
2369209,17,Mpumalanga,black,Teenager,male,1,1,201601,2016-01-02,7,Sat,2.500000,Weekend,January,Trace TV,18:01:00,0.041666,18,1899-12-31T00:02:30.000Z,Evening (17:00–23:59)
2426477,57,Gauteng,black,Middle-Aged,male,1,1,201601,2016-01-10,1,Sun,78.366667,Weekend,January,CNN,17:08:00,1.306111,17,1899-12-31T01:18:22.000Z,Evening (17:00–23:59)
764912,22,Kwazulu Natal,Unknown,Young Adult,male,1,1,201601,2016-01-24,1,Sun,1.400000,Weekend,January,Trace TV,09:14:00,0.023334,9,1899-12-31T00:01:24.000Z,Morning (06:00–11:59)
893019,53,Kwazulu Natal,white,Middle-Aged,male,1,1,201603,2016-03-23,4,Wed,1.866667,Weekday,March,ICC Cricket World Cup 2011,10:03:00,0.031111,10,1899-12-31T00:01:52.000Z,Morning (06:00–11:59)
2369233,40,Mpumalanga,indian_asian,Adult,male,1,1,201602,2016-02-23,3,Tue,0.866667,Weekday,February,ICC Cricket World Cup 2011,08:41:00,0.014444,8,1899-12-31T00:00:52.000Z,Morning (06:00–11:59)
905367,27,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-24,5,Thu,5.800000,Weekday,March,Live Events,10:38:00,0.096666,10,1899-12-31T00:05:48.000Z,Morning (06:00–11:59)
893029,43,Western Cape,Unknown,Adult,male,1,1,201603,2016-03-20,1,Sun,6.333333,Weekend,March,ICC Cricket World Cup 2011,15:37:00,0.105556,15,1899-12-31T00:06:20.000Z,Afternoon (12:00–16:59)
789171,34,Gauteng,Unknown,Young Adult,female,1,1,201602,2016-02-12,6,Fri,86.000000,Weekday,February,E! Entertainment,18:07:00,1.433333,18,1899-12-31T01:26:00.000Z,Evening (17:00–23:59)
2203930,39,Western Cape,coloured,Adult,female,1,1,201602,2016-02-26,6,Fri,3.350000,Weekday,February,Africa Magic,17:02:00,0.055833,17,1899-12-31T00:03:21.000Z,Evening (17:00–23:59)
2203930,39,Western Cape,coloured,Adult,female,1,1,201602,2016-02-27,7,Sat,0.233333,Weekend,February,Break in transmission,15:01:00,0.003889,15,1899-12-31T00:00:14.000Z,Afternoon (12:00–16:59)
832320,32,Gauteng,black,Young Adult,female,1,1,201602,2016-02-28,1,Sun,109.050000,Weekend,February,Channel O,10:22:00,1.817500,10,1899-12-31T01:49:03.000Z,Morning (06:00–11:59)
894569,45,Mpumalanga,indian_asian,Adult,male,1,1,201603,2016-03-23,4,Wed,0.983333,Weekday,March,CNN,14:54:00,0.016389,14,1899-12-31T00:00:59.000Z,Afternoon (12:00–16:59)
779859,20,Gauteng,black,Young Adult,male,1,1,201601,2016-01-14,5,Thu,10.350000,Weekday,January,Africa Magic,20:33:00,0.172500,20,1899-12-31T00:10:21.500Z,Evening (17:00–23:59)
750715,32,Western Cape,coloured,Young Adult,male,1,1,201601,2016-01-15,6,Fri,2.166667,Weekday,January,E! Entertainment,18:21:00,0.036111,18,1899-12-31T00:02:10.000Z,Evening (17:00–23:59)
893060,29,Eastern Cape,black,Young Adult,male,1,1,201603,2016-03-22,3,Tue,0.000000,Weekday,March,Trace TV,20:24:00,0.000000,20,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
789202,28,Western Cape,coloured,Young Adult,male,1,1,201601,2016-01-31,1,Sun,29.600000,Weekend,January,Trace TV,20:33:00,0.493333,20,1899-12-31T00:29:36.000Z,Evening (17:00–23:59)
809535,59,Western Cape,coloured,Middle-Aged,male,1,1,201602,2016-02-01,2,Mon,0.000000,Weekday,February,Trace TV,23:17:00,0.000000,23,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
809535,59,Western Cape,coloured,Middle-Aged,male,1,1,201602,2016-02-06,7,Sat,92.066667,Weekend,February,Live Events,11:41:00,1.534444,11,1899-12-31T01:32:04.000Z,Morning (06:00–11:59)
2369332,29,Eastern Cape,coloured,Young Adult,male,1,1,201603,2016-03-24,5,Thu,22.566667,Weekday,March,Live Events,08:56:00,0.376111,8,1899-12-31T00:22:34.000Z,Morning (06:00–11:59)
831117,20,Mpumalanga,black,Young Adult,male,1,1,201603,2016-03-05,7,Sat,0.400000,Weekend,March,E! Entertainment,21:27:00,0.006667,21,1899-12-31T00:00:24.000Z,Evening (17:00–23:59)
837551,45,North West,white,Adult,male,1,1,201603,2016-03-05,7,Sat,5.300000,Weekend,March,SuperSport Blitz,13:07:00,0.088333,13,1899-12-31T00:05:18.000Z,Afternoon (12:00–16:59)
809552,34,Gauteng,black,Young Adult,male,1,1,201603,2016-03-09,4,Wed,1.033333,Weekday,March,Vuzu,16:28:00,0.017223,16,1899-12-31T00:01:02.000Z,Afternoon (12:00–16:59)
809554,27,Kwazulu Natal,indian_asian,Young Adult,male,1,1,201603,2016-03-25,6,Fri,9.366667,Weekday,March,CNN,08:20:00,0.156111,8,1899-12-31T00:09:22.000Z,Morning (06:00–11:59)
940268,33,Gauteng,black,Young Adult,male,1,1,201603,2016-03-14,2,Mon,31.450000,Weekday,March,Africa Magic,00:04:00,0.524167,0,1899-12-31T00:31:27.000Z,Midnight (00:00–05:59)
2091055,36,Limpopo,black,Adult,male,1,1,201601,2016-01-18,2,Mon,18.700000,Weekday,January,Trace TV,04:12:00,0.311667,4,1899-12-31T00:18:42.000Z,Midnight (00:00–05:59)
794044,31,Kwazulu Natal,indian_asian,Young Adult,male,1,1,201603,2016-03-25,6,Fri,11.666667,Weekday,March,ICC Cricket World Cup 2011,11:53:00,0.194444,11,1899-12-31T00:11:40.000Z,Morning (06:00–11:59)
919772,41,Gauteng,indian_asian,Adult,male,1,1,201603,2016-03-27,1,Sun,0.000000,Weekend,March,SuperSport Blitz,18:35:00,0.000000,18,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
789225,14,Kwazulu Natal,indian_asian,Teenager,female,1,1,201602,2016-02-21,1,Sun,20.833333,Weekend,February,ICC Cricket World Cup 2011,10:31:00,0.347222,10,1899-12-31T00:20:50.000Z,Morning (06:00–11:59)
809567,29,Mpumalanga,indian_asian,Young Adult,male,1,1,201603,2016-03-09,4,Wed,11.566667,Weekday,March,ICC Cricket World Cup 2011,13:18:00,0.192777,13,1899-12-31T00:11:34.000Z,Afternoon (12:00–16:59)
819641,0,Uncategorized,Unknown,Kids,Unknown,1,0,201603,2016-03-07,2,Mon,6.500000,Weekday,March,SuperSport Blitz,14:53:00,0.108333,14,1899-12-31T00:06:30.000Z,Afternoon (12:00–16:59)
866798,31,Kwazulu Natal,coloured,Young Adult,male,1,1,201603,2016-03-03,5,Thu,1.666667,Weekday,March,ICC Cricket World Cup 2011,09:23:00,0.027778,9,1899-12-31T00:01:40.000Z,Morning (06:00–11:59)
911285,16,Limpopo,white,Teenager,male,1,1,201603,2016-03-26,7,Sat,0.700000,Weekend,March,ICC Cricket World Cup 2011,13:47:00,0.011667,13,1899-12-31T00:00:42.000Z,Afternoon (12:00–16:59)
816585,18,Gauteng,white,Teenager,male,1,1,201602,2016-02-25,5,Thu,1.566667,Weekday,February,ICC Cricket World Cup 2011,07:18:00,0.026111,7,1899-12-31T00:01:34.000Z,Morning (06:00–11:59)
940303,32,Western Cape,Unknown,Young Adult,male,1,1,201603,2016-03-26,7,Sat,1.633333,Weekend,March,Live Events,13:01:00,0.027223,13,1899-12-31T00:01:38.000Z,Afternoon (12:00–16:59)
893105,42,Western Cape,white,Adult,male,1,1,201603,2016-03-29,3,Tue,0.050000,Weekday,March,Boomerang,10:49:00,0.000833,10,1899-12-31T00:00:03.000Z,Morning (06:00–11:59)
789251,9,Western Cape,coloured,Kids,male,1,1,201602,2016-02-07,1,Sun,0.700000,Weekend,February,MK,14:22:00,0.011667,14,1899-12-31T00:00:42.000Z,Afternoon (12:00–16:59)
789256,27,Mpumalanga,black,Young Adult,male,1,1,201601,2016-01-06,4,Wed,2.050000,Weekday,January,Trace TV,10:34:00,0.034166,10,1899-12-31T00:02:03.000Z,Morning (06:00–11:59)
832404,32,Gauteng,black,Young Adult,male,1,1,201603,2016-03-05,7,Sat,6.150000,Weekend,March,Channel O,22:27:00,0.102500,22,1899-12-31T00:06:09.000Z,Evening (17:00–23:59)
832405,28,Gauteng,Unknown,Young Adult,female,1,1,201603,2016-03-30,4,Wed,0.600000,Weekday,March,CNN,11:28:00,0.010000,11,1899-12-31T00:00:36.000Z,Morning (06:00–11:59)
871104,0,Uncategorized,Unknown,Kids,Unknown,1,0,201603,2016-03-27,1,Sun,6.166667,Weekend,March,Boomerang,13:34:00,0.102778,13,1899-12-31T00:06:10.000Z,Afternoon (12:00–16:59)
772421,30,North West,black,Young Adult,male,1,1,201602,2016-02-10,4,Wed,4.300000,Weekday,February,Channel O,06:32:00,0.071667,6,1899-12-31T00:04:18.000Z,Morning (06:00–11:59)
2406558,50,Western Cape,coloured,Middle-Aged,male,1,1,201603,2016-03-20,1,Sun,0.000000,Weekend,March,Live Events,13:15:00,0.000000,13,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
809604,24,Western Cape,black,Young Adult,male,1,1,201603,2016-03-18,6,Fri,8.500000,Weekday,March,Boomerang,20:54:00,0.141666,20,1899-12-31T00:08:30.000Z,Evening (17:00–23:59)
809604,24,Western Cape,black,Young Adult,male,1,1,201602,2016-02-28,1,Sun,0.600000,Weekend,February,Cartoon Network,15:22:00,0.010000,15,1899-12-31T00:00:36.000Z,Afternoon (12:00–16:59)
789269,32,Kwazulu Natal,black,Young Adult,male,1,1,201603,2016-03-05,7,Sat,0.433333,Weekend,March,Live Events,21:09:00,0.007222,21,1899-12-31T00:00:26.000Z,Evening (17:00–23:59)
804168,42,Gauteng,coloured,Adult,male,1,1,201602,2016-02-19,6,Fri,1.700000,Weekday,February,Channel O,17:34:00,0.028334,17,1899-12-31T00:01:42.000Z,Evening (17:00–23:59)
930743,25,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-28,2,Mon,0.083333,Weekday,March,Cartoon Network,08:12:00,0.001389,8,1899-12-31T00:00:05.000Z,Morning (06:00–11:59)
821168,40,Free State,Unknown,Adult,male,1,1,201603,2016-03-11,6,Fri,5.133333,Weekday,March,Live Events,09:18:00,0.085555,9,1899-12-31T00:05:08.000Z,Morning (06:00–11:59)
821168,40,Free State,Unknown,Adult,male,1,1,201603,2016-03-11,6,Fri,1.400000,Weekday,March,Live Events,06:20:00,0.023334,6,1899-12-31T00:01:24.000Z,Morning (06:00–11:59)
821193,24,Mpumalanga,Unknown,Young Adult,male,1,1,201601,2016-01-29,6,Fri,0.900000,Weekday,January,Channel O,06:11:00,0.015000,6,1899-12-31T00:00:54.000Z,Morning (06:00–11:59)
